6824,14424,1604,-3930,-8159,-1634
7080,14456,1980,-4221,-8034,-1790
7076,14128,2084,-4377,-7840,-1899
7176,13972,1860,-4351,-7529,-1985
7320,13916,1664,-4249,-7177,-2162
7284,14048,1372,-4121,-6799,-2284
7416,14236,1140,-4124,-6304,-2438
7472,14460,792,-4174,-5901,-2667
7432,14516,752,-4176,-5462,-2826
7452,14728,812,-4239,-5039,-2926
7320,14668,764,-4211,-4754,-2871
7132,14556,712,-4126,-4564,-2766
7096,14500,476,-3962,-4428,-2628
7004,14468,264,-3776,-4369,-2485
7092,14680,4,-3667,-4376,-2349
6960,14444,-132,-3569,-4447,-2188
6992,14560,-44,-3496,-4483,-2068
6752,14560,88,-3407,-4772,-1967
6792,14252,164,-3262,-5202,-1766
6976,14052,-124,-3052,-5581,-1696
7024,13836,-188,-2825,-5996,-1686
7264,13940,-448,-2748,-6392,-1666
7484,13676,-520,-2584,-6840,-1673
7796,13752,-932,-2207,-7321,-1679
8160,14280,-1232,-1805,-7698,-1745
8444,14884,-1816,-1386,-8196,-1826
8900,15224,-2332,-1135,-8724,-1937
9056,15196,-2608,-1060,-9350,-2118
9184,15028,-2956,-782,-10094,-2250
9364,14992,-3420,-176,-10827,-2176
9596,15648,-3960,727,-11549,-1768
9732,16564,-5232,1531,-12585,-1026
10136,17140,-6236,1935,-13878,-113
10284,16996,-6828,1872,-15206,987
10444,16444,-7196,1612,-16440,2199
10508,15636,-6788,1589,-17313,3591
10376,14716,-6372,2110,-17586,5267
10796,13724,-6392,3156,-17001,6937
11280,13356,-6060,4611,-15701,8310
11776,13040,-5848,6256,-13823,9339
12108,12984,-5908,7900,-11501,10066
12392,13044,-5896,9357,-8731,10557
12300,13160,-6028,10785,-6132,11150
12360,13316,-6504,11993,-3591,12101
12136,13392,-7432,13296,-1419,13207
12000,13604,-8684,14778,134,14843
11420,14032,-9708,16415,1081,16416
10344,14608,-10152,18077,1387,18107
9632,15280,-10180,19613,898,19708
9240,16168,-10124,20909,-257,21245
9244,16972,-10212,21973,-1519,22375
9744,17884,-10452,22838,-2405,22836
10612,18552,-10960,23146,-2948,22962
11756,18340,-11312,23317,-3321,22620
12836,17724,-11600,23869,-2687,21975
14060,16784,-11984,25131,-965,21151
14656,16172,-12696,26919,1279,20210
14960,15624,-12896,29150,3756,19481
14980,15476,-12744,31705,6063,18995
14784,15804,-12592,32767,8139,18906
14296,16152,-12660,32767,9913,19042
14492,16448,-13324,32767,11598,18921
14328,16480,-13536,32767,12799,18464
14264,16200,-13476,32767,13528,17816
13960,15700,-13428,32767,13787,17245
13772,14888,-13036,32767,13841,16589
13552,14060,-12888,32767,13776,15771
13524,13220,-13028,32767,13328,15019
13536,12280,-13588,32767,12624,14426
13368,11252,-13316,32767,11841,13899
13572,10320,-12596,32767,11441,13151
13672,9648,-12080,32767,10785,12886
13372,9044,-10760,32767,10094,12912
13668,8416,-9972,32767,11068,12468
13448,7680,-9440,32767,12508,11981
13176,6644,-9856,32767,13703,11469
12984,5568,-10116,32767,14475,11114
12168,4072,-9144,32767,14245,10937
11424,2896,-7344,32767,13329,10855
11092,1764,-6068,32767,12227,10891
10812,1196,-5504,32767,10544,11053
10712,800,-4868,32767,8418,11467
10824,800,-5044,32767,6679,12026
10628,504,-3864,32767,5019,12309
10344,340,-2976,32767,3237,12041
9988,420,-2028,32767,1314,11750
9868,436,-804,32767,-776,11546
10648,620,-320,32767,-1833,11088
11296,612,-116,32767,-2481,10357
11468,140,476,31137,-2835,9641
11904,-152,280,29430,-2332,8745
11912,-564,900,27901,-2115,7861
12124,-952,2808,26853,-2467,7061
12396,-848,4064,25852,-2045,6257
12348,-528,4656,24198,-1741,5624
12520,-268,5260,21916,-1664,5188
12736,-64,5440,19269,-1432,4897
12672,-280,5728,16495,-1513,4513
13348,-752,4888,13847,-1448,3873
13984,-1432,4568,11422,-1602,3118
14736,-2228,5204,9672,-1880,2778
14960,-2460,5348,8244,-2052,2477
15168,-2644,6008,6966,-1887,2289
15048,-2620,6072,5511,-1523,2261
15072,-2624,6012,3675,-1099,2404
15404,-2904,6044,1857,-720,2572
15632,-3212,5884,94,-371,2528
15784,-3712,5556,-1488,-396,2304
16024,-4300,4408,-3295,-389,2056
16448,-5108,3276,-4908,-793,1604
17244,-5832,1808,-6373,-875,1156
18060,-6748,1528,-7649,-199,1070
18452,-7548,1788,-8080,731,1110
18556,-8260,2320,-7290,1957,1198
17244,-8492,2320,-5754,2920,1605
15948,-8348,1920,-4398,2998,2342
15488,-8172,1800,-3894,3222,3196
15584,-7952,1048,-4132,3476,3685
15848,-7972,1244,-4940,3995,4027
16176,-7764,1248,-5392,4569,3925
16008,-7300,1156,-5809,5359,3398
15680,-6924,1224,-6249,6207,2721
15316,-6700,976,-6807,6816,2007
14932,-6484,904,-7515,7320,1522
14456,-7036,800,-8417,7603,1321
14480,-8000,240,-9501,8147,1467
14532,-8992,180,-10489,8827,1967
14628,-9900,320,-10952,9384,2744
14932,-10480,-188,-10838,10184,3661
14896,-10616,12,-10440,11067,4670
14432,-10324,-8,-9948,12307,5359
13616,-9680,-20,-9821,13427,5968
13028,-9204,-184,-10308,13956,6574
12776,-8956,-316,-11050,14347,6904
12652,-8956,-732,-12009,15001,6960
12276,-9172,-1172,-13157,15501,7018
11836,-9516,-1860,-13737,15647,7171
11320,-9816,-1808,-14061,15599,7416
10612,-9848,-2056,-14104,15339,7780
9812,-9836,-1672,-13835,15007,8120
9044,-9504,-1528,-13705,14546,8278
8228,-9312,-2016,-14058,13822,7975
7296,-9136,-2824,-15139,13260,8286
7244,-8908,-3552,-16614,12166,7941
6596,-9324,-3692,-17788,11848,8960
7088,-9892,-3724,-18518,11366,10052
