4700,15608,2764,-1295,-3194,-238
4596,15540,2824,-1420,-3247,-234
4560,15676,2856,-1631,-3344,-173
4676,15572,3016,-1824,-3381,-153
4700,15664,3192,-2035,-3413,-2
4804,15740,3248,-2193,-3289,161
4968,15672,3224,-2309,-3131,323
4952,15832,3248,-2324,-2872,465
4780,15684,3112,-2393,-2730,574
4764,15572,2976,-2458,-2608,630
4464,15704,3128,-2490,-2528,660
4584,15640,3204,-2496,-2450,685
4420,15780,3316,-2589,-2483,712
4388,15768,3296,-2701,-2534,662
4240,15660,3296,-2728,-2681,702
4140,15552,3208,-2766,-2940,696
4056,15568,3184,-2871,-3293,659
4000,15276,3036,-2929,-3648,566
4064,15324,3000,-2955,-4005,425
4160,15184,2924,-3006,-4196,246
4312,14964,2716,-3003,-4252,82
4540,15000,3072,-2930,-4109,-104
4860,14828,3044,-2876,-3810,-306
4988,14704,2844,-2827,-3404,-559
5152,14676,2908,-2712,-2932,-813
5052,14720,2908,-2631,-2387,-1082
5152,14684,2824,-2487,-1886,-1361
5240,14664,2648,-2447,-1343,-1669
5172,14564,2436,-2411,-839,-1957
5188,14676,2284,-2283,-416,-2271
5232,14708,2128,-2159,98,-2640
5268,14592,1596,-2086,851,-3069
5360,14528,1428,-2023,1680,-3317
5580,14356,1772,-1723,2346,-3405
5364,14248,1872,-1505,2724,-3416
5012,14388,2196,-1374,2819,-3426
4672,14496,2460,-1346,2789,-3469
4280,14736,2408,-1294,2601,-3499
4180,14796,1924,-1199,2431,-3488
4364,14832,1880,-1057,2147,-3328
4552,15016,1992,-943,1785,-3161
4596,15024,2132,-893,1504,-2986
4708,14980,2080,-792,1295,-2774
5076,15112,2144,-700,1167,-2619
4868,15216,2284,-573,1185,-2442
4988,15056,2300,-412,1142,-2231
5092,14988,2172,-171,1045,-2011
5028,14928,2132,10,1043,-1839
5068,15028,2056,233,992,-1558
5260,14940,2108,398,894,-1180
5332,14992,2080,600,822,-797
5412,15036,2200,804,712,-288
5496,15004,2144,979,520,259
5704,15108,2044,1261,317,785
5788,15308,2240,1503,116,1408
5976,15376,2284,1726,-234,2092
5916,15476,2580,1907,-773,2885
5988,15464,2844,2099,-1731,3866
5976,15368,3140,2269,-3194,5127
6032,15296,3304,2432,-4992,6588
6260,15172,3944,2546,-7194,8093
6856,15312,4180,2714,-9407,9793
7464,15540,4296,2947,-11351,11622
8592,16112,4272,3233,-13119,13016
9780,16780,4604,3430,-14563,14085
10936,17268,4380,3233,-14967,15174
11700,17480,4408,2846,-14769,16255
12636,16940,4424,2602,-14124,17298
13352,16512,3872,2718,-13307,18141
14084,16280,3492,3041,-12200,18877
14652,16348,2512,3505,-10802,19952
15560,16576,1808,4044,-9532,21178
16056,16884,896,4675,-8330,22561
16460,16764,260,5447,-7601,23999
16920,16736,-572,6621,-7445,25546
17584,16864,-1368,7597,-7263,27005
18468,16964,-1608,8297,-7059,28231
19120,16888,-1476,8890,-7025,29351
19760,16912,-908,9406,-7019,30612
20012,16592,-524,10104,-7365,31917
20260,16336,-632,10986,-8125,32767
20120,16188,-1168,11769,-9749,32767
19860,15436,-1272,12534,-12454,32767
19596,14432,-1764,13507,-16052,32767
19192,13312,-2052,14203,-19375,32767
18892,11704,-2540,14921,-22036,32767
19228,10204,-3440,15998,-23982,32767
19260,8908,-3196,17208,-25808,32767
20116,7728,-4368,18605,-26771,32767
20592,6708,-5916,19529,-26474,32767
21560,5700,-7532,20119,-24845,32767
22688,4528,-9000,19964,-22522,32767
20872,3632,-9020,19830,-21032,31527
19932,2416,-10288,20311,-18260,32767
21120,412,-9928,21341,-14910,32767
22916,-864,-12016,23103,-10016,32767
24332,-656,-13504,24119,-4760,32767
23612,-200,-13824,24656,607,32627
21652,664,-14544,24304,5630,30392
19472,1128,-13928,23508,9115,28802
17116,1112,-12964,22833,12009,28307
15736,852,-12104,21833,14342,28469
13936,348,-11204,20924,15876,28543
12104,-172,-9656,20055,16331,27689
10096,-780,-8964,19332,16076,27291
9432,-1260,-8312,18557,15634,27060
9148,-1980,-7612,17871,14787,26103
8712,-2160,-6588,17198,13796,24609
8384,-1968,-6112,16130,12466,23006
8192,-2140,-5660,14825,11112,21694
8188,-2412,-5024,13660,10063,20688
8128,-2728,-4744,12687,9306,19770
7580,-3280,-4508,11908,8932,18997
6848,-3572,-4552,11227,8451,18270
6036,-3828,-4220,10635,7974,17541
5448,-3668,-4080,10232,7495,16691
5068,-3628,-3988,9805,6775,15842
4768,-3456,-3656,9415,6264,14936
4496,-3428,-3200,8949,5703,14085
4180,-3264,-2856,8344,5220,13170
4128,-3256,-2716,7656,5117,12347
3892,-3408,-2504,7013,5124,11329
3580,-3636,-2284,6528,5034,10334
3280,-3636,-1936,6162,4778,9437
3112,-3528,-1860,5894,4562,8632
3172,-3624,-1756,5634,4453,7826
3176,-3772,-1360,5514,4408,7051
3100,-3824,-836,5450,4235,6239
3020,-4076,-404,5541,3875,5335
2612,-3996,36,5769,3301,4317
2096,-3676,232,5884,2577,3171
1704,-3404,304,5723,1647,1926
1692,-3220,368,5243,556,588
1652,-3444,668,4616,-531,-820
1900,-4060,832,4023,-1586,-2319
2552,-4596,884,3462,-2333,-3893
2960,-4852,1176,2832,-2787,-5606
3260,-5080,1236,1991,-3214,-7301
3200,-5108,1596,882,-3695,-8843
3152,-5252,1484,-512,-4351,-10249
3240,-5564,1604,-2228,-5146,-11479
3752,-6124,1516,-4123,-6152,-12633
4552,-6952,1572,-5757,-7274,-13911
5432,-7644,1128,-7143,-8365,-15478
5876,-7596,448,-8278,-10022,-17132
6452,-6852,-4,-9310,-11554,-18624
7444,-5860,-844,-10669,-12413,-19992
8696,-5888,-1212,-12583,-12881,-21157
9896,-6536,-1792,-14821,-12829,-22251
10640,-7516,-2320,-17010,-12746,-23089
10960,-7920,-2756,-18744,-12974,-23750
11604,-7556,-4368,-20099,-13445,-24283
12348,-6720,-5560,-21184,-13499,-24834
12756,-5604,-6760,-22145,-14685,-25006
13552,-4788,-8352,-23083,-15779,-24861
14404,-4712,-8864,-23482,-16788,-24668
15324,-5320,-9212,-23112,-18291,-24059
16864,-5436,-9564,-23445,-19204,-24159
18168,-5076,-10648,-24599,-19858,-24246
18112,-5716,-10940,-25278,-19949,-22838
19804,-6120,-11132,-25733,-19105,-21225
21092,-5736,-13000,-26052,-18294,-21612
20556,-5472,-14384,-25793,-18021,-21621
20488,-5844,-14996,-24321,-18295,-20451
21328,-6096,-15020,-21971,-18699,-18663
22780,-5836,-14524,-20354,-18434,-16668
23808,-5532,-13568,-19839,-16974,-15157
24388,-5200,-13664,-20171,-14697,-14173
23996,-5272,-15176,-20982,-12046,-13656
23128,-5612,-17020,-20877,-9886,-13345
21952,-6052,-17532,-19161,-9280,-13281
21684,-6016,-18508,-16411,-9634,-12995
21792,-6048,-18136,-13024,-10798,-11799
21960,-5980,-16996,-9602,-11913,-10019
22748,-5476,-16868,-7293,-11285,-7449
24444,-4896,-17892,-6907,-9840,-5391
24764,-5480,-17744,-6336,-7785,-4457
24100,-6284,-16868,-4308,-6303,-3659
23792,-6520,-16840,-2208,-5472,-2676
24248,-6428,-17492,-806,-3861,-1551
25204,-6240,-17464,-69,-1656,-360
25364,-5844,-17828,-209,533,-201
24748,-4856,-18792,-2494,1492,-3003
23012,-2556,-20088,-7075,114,-9693
18648,-2500,-17284,-8878,-4176,-16732
9236,-9516,-8436,2751,-9269,-11292
12344,-16944,-11376,21683,-9867,11786
28752,-13720,-19676,28636,-5170,25513
32767,-8752,-22252,27578,3978,24494
32767,-5124,-21132,24484,12818,19423
26492,-2588,-19444,21981,17571,16587
22068,-1464,-18392,19617,18930,16004
19764,-1972,-17476,17925,19393,15948
18396,-3976,-16012,18022,19210,16803
17632,-4760,-15632,18182,18428,18116
16456,-4980,-14164,18671,17640,19364
15492,-4556,-13184,19177,16634,20121
14848,-3804,-13328,19175,14919,20353
14804,-3240,-13160,18871,13249,20165
14644,-2888,-12764,18416,12235,19696
14552,-2772,-12580,17718,11587,19206
14632,-2940,-12500,16866,11442,18911
14528,-2984,-12128,16138,11825,18789
14048,-3264,-11516,15555,12485,18862
13384,-3876,-10356,15247,13325,18883
12896,-4500,-9476,15263,14253,18704
12384,-5000,-8528,15313,15119,18666
11664,-5048,-8328,14966,15566,18460
10972,-5380,-7984,14472,15686,18016
10192,-5632,-7444,13915,15369,17362
9428,-5880,-6980,13233,14467,16500
8468,-6212,-6356,12502,12924,15408
8048,-6372,-5920,11527,10967,14056
7652,-7336,-5408,11212,9026,13072
7996,-7840,-4588,10904,7424,12282
8144,-8000,-4068,10250,6096,11055
8332,-8108,-4384,9477,5003,10022
8740,-7952,-4244,8563,4380,9113
8448,-8604,-3896,7994,3725,8302
8256,-9352,-3280,7752,3246,8074
8472,-9764,-3072,7476,3199,8185
8864,-9920,-2716,7262,3453,8040
8688,-9536,-2796,6953,3947,7601
8472,-8988,-2532,6614,4223,7035
8208,-8932,-3116,6243,4130,6452
8064,-8776,-2916,6115,3936,6039
7816,-8764,-2592,5910,3803,5931
7704,-8852,-2132,5544,3829,5567
7312,-8728,-1692,5278,3889,5015
6932,-8688,-1412,5054,3818,4530
6948,-8404,-1400,4697,3797,3987
6984,-8384,-1356,4308,3724,3433
7200,-8380,-1080,3984,3700,3082
7356,-8476,-812,3684,3822,2764
7324,-8836,-428,3415,3970,2454
7252,-8860,-20,3137,4076,2212
6948,-8804,-16,2724,3999,2035
6836,-9100,-152,2377,3837,1914
6740,-9728,56,2208,3389,1805
6776,-10276,352,2066,2841,1667
6880,-11096,796,1985,2065,1487
6980,-11476,736,1900,1291,1193
7168,-11620,884,1690,595,914
7464,-11792,1044,1486,0,785
7700,-11840,1236,1322,-526,668
7912,-12308,1376,1197,-837,476
8188,-12712,1352,1202,-1083,248
8480,-13216,1576,1245,-1077,-19
8892,-13552,1332,1209,-965,-319
8948,-13984,1464,1128,-720,-452
8916,-14116,1656,1074,-565,-499
