3064,15696,2168,-428,141,-445
3084,15656,2072,-383,-36,-402
3196,15840,2072,-401,-203,-406
3148,15748,2020,-377,-245,-420
3124,15484,1992,-414,-306,-423
3224,15732,2248,-406,-309,-449
3456,15756,2192,-441,-246,-441
3332,15676,2112,-458,-126,-420
3348,15648,2200,-429,5,-387
3176,15612,2168,-396,56,-403
3212,15564,2216,-374,104,-392
3140,15672,2300,-357,31,-373
3124,15736,2264,-385,7,-269
3252,15696,2416,-429,-65,-198
3312,15708,2348,-447,-77,-93
3368,15752,2356,-501,-87,21
3612,15740,2328,-531,32,154
3588,15696,2600,-554,187,289
3932,15616,2640,-573,356,493
3972,15684,2664,-521,521,730
4208,15844,2748,-500,717,999
4352,15800,2836,-512,866,1300
4484,15792,3008,-489,1020,1684
4668,15800,3036,-461,955,2092
4880,15844,3168,-334,628,2575
5036,15604,3460,-98,60,3209
5348,15568,3540,327,-670,3940
5788,15596,3660,690,-1254,4762
6848,16168,3396,832,-1427,5614
8080,17020,3920,454,-1110,6425
9076,17316,4628,-310,-609,7516
9588,16840,5012,-795,23,8774
9996,16588,4992,-809,532,10036
10184,16688,4396,-752,738,11335
10008,16716,4144,-585,276,12776
9752,17088,3808,-510,-899,14237
9676,17476,3328,-605,-2304,15810
10312,17952,2484,-1092,-3290,17423
11204,17972,2228,-1580,-3687,18994
12500,17656,2216,-1809,-3655,20571
13956,17064,2472,-1521,-3238,21950
15200,16608,3152,-695,-3000,21943
15084,17264,1896,-10,-2202,22831
14140,17504,2644,22,-1562,25187
14568,17216,2740,100,-1847,26678
14888,17028,2892,383,-1878,27514
14972,16640,2756,710,-2301,28065
15156,16472,2748,792,-2568,28842
15288,16084,2348,767,-3190,29700
15084,15816,2012,531,-4070,30742
15332,15476,1852,711,-5218,31646
14692,14984,1240,599,-7063,32685
14592,14168,1136,542,-9545,32767
15116,13180,1040,711,-11717,32767
15756,12048,660,956,-12681,32767
16560,10728,824,1555,-13855,32767
17836,9476,680,2594,-14205,32767
18392,8716,716,3552,-14112,32767
18308,8068,404,4406,-13739,32767
18168,7664,32,5088,-13922,32767
18616,6968,-688,5716,-13824,32767
19076,6148,-956,6292,-12864,32767
19528,5488,-1336,6835,-11142,32767
19488,5052,-2148,7144,-9350,32767
19456,4408,-2552,7438,-7966,32767
19432,4060,-2776,7831,-6448,32767
19088,3780,-2524,8187,-4579,32767
18560,3440,-2632,8396,-2352,32767
17876,2884,-2972,8255,-1159,32767
17464,2248,-2888,8070,152,32554
16652,1296,-2608,7886,1502,31991
16168,544,-2448,7642,2380,31310
15568,-276,-2052,7523,3080,30625
14948,-704,-2504,7453,3097,29969
14272,-1492,-2372,7485,3158,29512
13184,-1924,-1992,7831,2991,28944
12712,-2264,-2340,7706,2557,28074
12276,-2844,-2324,7517,2220,27055
12052,-3472,-2088,7340,1900,25965
11772,-3976,-2040,7133,1569,24959
11372,-4768,-1468,6958,1205,24021
11312,-5420,-1388,6878,949,23106
10980,-5932,-1136,6895,563,22208
11108,-6376,-1220,6849,229,21330
10796,-6604,-1476,6588,235,20548
10692,-6928,-1424,6320,266,19703
10308,-7368,-1348,6130,344,18594
10008,-7452,-1764,5656,257,17324
9656,-7680,-1484,5062,108,16347
9736,-8332,-1196,4795,87,15737
9488,-9144,-1012,5087,383,15276
9368,-9684,-916,5305,1121,14855
9136,-9752,-1084,5227,2016,14295
8864,-9600,-1088,4991,2608,13514
8928,-9536,-816,4757,3171,12604
8492,-9300,-748,4579,3637,11698
8144,-8968,-632,4276,3897,10821
7792,-8672,-592,3775,4283,10006
7268,-8680,-832,3216,4332,9268
6792,-8768,-508,2863,4318,8586
6452,-8792,-504,2584,4318,7963
6276,-8476,-300,2170,4226,7249
5820,-8432,-260,1749,3983,6626
5540,-8284,4,1358,3646,5963
5408,-8396,212,1069,3273,5152
5160,-8176,292,795,2797,4324
5208,-8128,-92,508,2503,3562
5068,-7948,80,330,2321,2844
4844,-7660,-308,225,2171,1959
4616,-7324,-440,125,1563,1043
4524,-7064,-412,123,776,84
4608,-6896,-424,101,-53,-880
4812,-7000,-384,17,-764,-1813
5052,-7292,-276,-298,-1170,-2787
5288,-7524,36,-740,-1253,-3904
5296,-7716,-64,-1269,-1342,-5079
5332,-7636,-256,-1753,-1502,-6272
5324,-7508,-248,-2017,-1783,-7449
5336,-7356,-152,-2223,-2045,-8621
5152,-7332,-264,-2621,-2334,-9824
5156,-7404,-160,-3047,-2685,-11204
5116,-7228,56,-3507,-3122,-12866
5016,-6792,-48,-3993,-3963,-14474
5092,-6128,-108,-4570,-5069,-15935
5720,-5348,-208,-5338,-6165,-17323
6400,-5236,-456,-6474,-7072,-18669
6952,-5460,-468,-7830,-7859,-20011
7556,-6004,-688,-9262,-8503,-21393
8500,-6300,-1348,-10583,-9067,-22886
9396,-6612,-2420,-11529,-9841,-24348
10516,-6372,-3304,-11839,-10910,-25564
11332,-5832,-3556,-11535,-11995,-26349
12200,-5192,-3532,-11209,-13015,-26971
12996,-4584,-3656,-11406,-13872,-27552
13588,-4304,-3648,-12004,-14647,-28064
14104,-3924,-3580,-12827,-15284,-28678
14876,-3612,-3368,-13543,-16157,-29318
15624,-2948,-3668,-14352,-17246,-29828
16992,-2432,-4672,-15450,-18195,-29963
18228,-2084,-5292,-16240,-18239,-29904
19484,-1632,-6112,-16749,-17833,-29699
20340,-1108,-6976,-17280,-17143,-29366
20900,-756,-6772,-17469,-16098,-28572
21132,-76,-6448,-17888,-14555,-27699
21696,76,-6716,-18842,-12823,-27230
21036,96,-7260,-19667,-11694,-26800
20032,-76,-7492,-19892,-11363,-26278
19680,100,-8596,-19273,-11551,-25839
19812,796,-9540,-18296,-12886,-25102
21068,1844,-10312,-17329,-13496,-24046
21932,2728,-10456,-16697,-13330,-22806
22072,3456,-11316,-17029,-13117,-21235
22208,3432,-11504,-17544,-12469,-19519
22204,3032,-11240,-17358,-11265,-17883
22624,2976,-12380,-16872,-9665,-16726
22180,2688,-12556,-15667,-8220,-15629
21656,2684,-13924,-14585,-6867,-14259
22020,3032,-14288,-13363,-5252,-12777
21852,3336,-13264,-11433,-4235,-10902
21772,4064,-13064,-10215,-2645,-8804
21532,4572,-13284,-10063,-1015,-7208
21292,4824,-14460,-10658,222,-6171
20172,4408,-14476,-10737,620,-5449
19152,3828,-14692,-9864,322,-4629
18700,3380,-14540,-8170,-1015,-3609
19016,3104,-13984,-5736,-2708,-2412
20008,3156,-13976,-3324,-3922,-1129
20920,3716,-13852,-1468,-4234,530
22052,4040,-13472,-145,-3262,2485
22524,4300,-13256,1103,-1136,4276
22536,4544,-13200,1855,1046,5874
22144,4408,-13276,2090,3248,6963
21344,4060,-12952,2200,4869,7980
20640,3444,-12528,2806,5968,9323
20332,3052,-12620,3472,6597,10505
20112,2664,-12228,4357,6393,11532
19944,2456,-11864,5320,5974,12447
19656,2464,-11588,6282,5251,13597
19468,2440,-10956,7210,4435,14810
19112,2264,-10932,7843,3380,16043
19340,1868,-11004,8515,2155,17127
19532,1344,-10488,9559,1118,18003
19500,972,-10348,10584,372,18886
20144,520,-9988,11590,89,19722
20936,332,-9900,12569,645,20328
21228,224,-10084,13245,1461,20945
21268,-56,-9448,13801,2363,21656
21108,-324,-9096,14285,3538,22337
21024,-288,-8944,14498,4999,22888
20824,-264,-9364,14595,6389,23385
20560,-128,-9384,14734,7614,23831
19940,16,-9328,14795,8657,24223
19376,48,-9764,14738,9405,24566
18828,-68,-9240,14798,10174,24794
17624,-48,-8600,14800,10832,24875
16644,-368,-8240,14538,11025,24862
15920,-720,-7516,14217,10892,24745
15444,-996,-7112,13851,10434,24528
15156,-1264,-6952,13513,10126,24192
15068,-1372,-7208,12910,9891,23864
14772,-1816,-7052,12407,9856,23594
14396,-2320,-6856,12061,9936,23198
14044,-2836,-6680,11830,10137,22656
13412,-3352,-6252,11627,10370,22002
12776,-4020,-5952,11349,10455,21299
12324,-4312,-5500,10984,10425,20609
11752,-4664,-4756,10542,10325,19955
11140,-5052,-4516,10106,10200,19348
10720,-5476,-4400,9653,10070,18673
10276,-5824,-3928,9312,9832,17898
9592,-6348,-3392,9114,9507,17170
9164,-6476,-3432,8814,9217,16339
8716,-6808,-2952,8520,8661,15457
8496,-6804,-2608,8133,8148,14645
8012,-6688,-2380,7562,7827,13943
7840,-6900,-1904,6867,7560,13217
7216,-7180,-1300,6230,7180,12347
7020,-7296,-1456,5579,6557,11347
6768,-7452,-1116,4902,5902,10437
6720,-7656,-976,4215,5174,9612
6604,-7940,-972,3508,4478,8869
6364,-8428,-508,2969,3805,8156
6148,-8660,-416,2494,3141,7420
6108,-8924,-128,2078,2505,6613
6200,-9104,-32,1655,2063,5825
6208,-9204,156,1166,1672,5053
6432,-9508,36,647,1275,4340
6600,-10012,20,150,848,3720
6728,-10356,-44,-240,391,3215
6836,-10628,-312,-539,-60,2740
6908,-10736,-172,-719,-502,2271
6960,-11032,-372,-926,-1019,1832
6980,-11020,-364,-1060,-1640,1469
7104,-11540,-468,-997,-2255,1135
7412,-11968,-392,-956,-2682,801
7804,-12216,-188,-965,-2909,481
8188,-12500,-164,-1146,-3031,155
8344,-12768,-64,-1274,-3031,-44
