4184,15412,1376,-684,-312,-197
4160,15556,1436,-661,-333,-147
3992,15712,1704,-721,-411,-115
3840,15792,1648,-804,-602,-29
3800,15888,1464,-921,-828,-2
3680,15828,1456,-1102,-1079,15
3656,15652,1632,-1220,-1304,-14
3848,15680,1680,-1293,-1445,-30
3756,15764,1628,-1347,-1470,10
3828,15796,1832,-1413,-1422,22
3812,15840,1768,-1548,-1337,90
3644,15716,1940,-1633,-1334,187
3664,15828,1924,-1731,-1436,205
3488,15956,1900,-1809,-1560,237
3484,15800,2044,-1914,-1775,310
3436,15880,2252,-1985,-1983,327
3452,15808,2464,-2089,-2244,367
3552,15908,2488,-2187,-2582,416
3780,15784,2476,-2322,-2650,400
3896,15776,2640,-2443,-2600,424
3868,15732,2520,-2545,-2577,427
3828,15608,2664,-2568,-2535,380
3804,15620,2788,-2670,-2531,298
3772,15504,2660,-2689,-2557,219
3724,15524,2660,-2761,-2663,145
3852,15512,2560,-2816,-2732,48
3984,15376,2652,-2882,-2826,-125
3980,15156,2820,-2902,-2870,-251
4068,15252,2632,-2867,-2834,-382
4316,15324,2460,-2896,-2723,-560
4336,15252,2484,-2908,-2535,-764
4344,15236,2280,-2905,-2294,-883
4460,15220,2104,-2884,-2117,-1055
4524,15172,1936,-2851,-1906,-1228
4492,15188,1740,-2848,-1719,-1435
4568,15148,1836,-2825,-1530,-1527
4512,15120,1808,-2777,-1348,-1602
4596,15160,1800,-2734,-1166,-1726
4408,15004,1532,-2638,-1001,-1767
4664,15080,1368,-2439,-806,-1782
4552,15008,1036,-2228,-663,-1858
4624,15012,876,-2044,-550,-1980
4560,14984,752,-1931,-474,-2014
4708,14864,708,-1753,-387,-2022
4720,14948,544,-1562,-314,-2000
4752,14964,556,-1377,-299,-1956
4908,14960,496,-1153,-263,-1890
4976,15008,384,-831,-420,-1826
5036,15112,284,-362,-1158,-1732
5340,15188,-160,212,-2533,-1632
5360,15120,-604,735,-4395,-1623
5524,15156,-1096,1230,-6446,-1597
5824,15172,-1724,1524,-8014,-1321
6852,15016,-1804,1542,-9045,-816
8484,15020,-1360,1496,-9478,-108
10152,14976,-852,1454,-9139,846
11896,14484,-480,2010,-7709,2125
13116,14512,-232,2870,-5590,3902
13912,14756,-60,3943,-3068,5722
14496,14916,520,5210,-370,7651
14568,15520,1296,6313,2058,9683
13996,16136,2520,7209,3761,11589
13224,17092,3312,7890,4710,13414
12532,17976,3612,8302,4782,15302
12140,19204,3732,8353,4855,17756
11056,19824,3968,8478,4078,20365
11408,20640,3456,8763,2798,22283
10624,21292,3072,8818,868,24350
11112,21736,2848,8413,-653,25775
13036,21516,2752,7959,-890,27466
14404,21100,2988,7753,-989,29332
14572,21256,1820,7638,-2905,30756
11384,20776,984,7938,-7994,32767
11920,20072,-768,8658,-14231,32767
17672,18848,-344,9554,-15822,32767
19732,17752,-1364,10808,-17185,32767
21404,17064,-2048,11934,-18108,32767
23472,16256,-2600,13119,-16801,32767
24892,15440,-3664,14596,-15918,32767
26316,14724,-5448,16000,-14909,32767
26636,14168,-6228,17262,-13828,32767
26532,13160,-6520,18196,-12977,32767
25136,11820,-5912,18701,-12020,32767
23268,10056,-5612,19782,-11959,32767
22436,8824,-6176,20309,-12985,32767
22220,7184,-5796,21169,-13460,32767
22468,6004,-5936,22230,-13167,32767
21936,5244,-6260,23023,-11748,32767
21472,4648,-6112,23578,-9579,32767
20984,4088,-5828,23938,-6571,32767
21436,3736,-6532,23429,-4394,32767
17024,3648,-7172,22642,-2453,32767
17476,1460,-7340,23199,255,32767
19828,1784,-8756,21808,2100,32767
16480,1136,-8480,21083,4183,32767
13764,-84,-7540,21199,6396,32767
14708,-20,-8312,20900,7810,32767
14392,-284,-7964,19871,9119,32767
12500,-688,-7404,18947,10525,31369
11380,-984,-7172,17828,12036,29651
11376,-1524,-6772,16758,13775,28185
11040,-1648,-7164,15319,15129,26401
9712,-2064,-6640,14029,16444,24870
8196,-2476,-5564,13322,17174,23691
7344,-2332,-5092,12393,17529,22598
6412,-2260,-4740,11226,17799,21352
5428,-2328,-4368,9789,17621,20029
4080,-2716,-3604,8613,17057,18844
3200,-3116,-3156,7674,15983,17710
2516,-3732,-2628,6871,14141,16377
1964,-4196,-2524,6342,11950,15152
1880,-4344,-2108,6053,9889,13754
1928,-4364,-1924,5983,7866,12342
1912,-4144,-1792,5613,6430,11180
1952,-4020,-1568,5067,5462,10020
2068,-4256,-1244,4514,4888,8851
2244,-4364,-1048,3877,4643,7564
2312,-4496,-812,3229,4659,6268
2440,-4784,-752,2641,4712,5059
2324,-4900,-864,2302,4521,4040
2224,-5056,-876,2198,4220,3160
1660,-5000,-744,2352,3748,2461
1464,-4648,-544,2493,3182,1849
1276,-4388,-320,2362,2601,1142
1196,-4492,8,1839,1992,206
1088,-4756,100,990,1243,-936
1396,-5616,108,181,215,-2229
1568,-6260,744,-241,-1135,-3635
1944,-6592,772,-376,-2674,-5111
2372,-6468,604,-510,-3986,-6545
3096,-6192,-192,-1145,-4966,-7685
4016,-6528,-656,-2085,-4978,-8663
5052,-7364,-1012,-3031,-4333,-9895
5844,-8292,-1028,-3844,-4114,-11076
6536,-9116,-720,-4484,-4234,-12103
6844,-9400,-464,-4982,-4703,-13070
6536,-8844,-328,-5328,-5463,-14006
6056,-7628,-48,-5520,-6373,-14872
5572,-6504,156,-5890,-7259,-15785
5736,-6544,-132,-6929,-8321,-16986
6548,-7440,-188,-8371,-9562,-18430
7904,-8588,120,-9552,-10941,-20039
9288,-8744,-348,-10419,-11694,-21729
10320,-7916,-756,-11190,-12372,-23261
10936,-6448,-1540,-11918,-12792,-24517
11200,-5316,-2136,-12866,-13222,-25453
11652,-4400,-3052,-14430,-13378,-26396
12036,-4056,-3796,-16199,-13544,-27433
12232,-4208,-4624,-17903,-13651,-28705
12632,-4452,-5792,-19150,-14204,-30261
13124,-4936,-6436,-19878,-15762,-31678
14120,-5060,-6580,-20103,-17330,-32768
15140,-4432,-6740,-20461,-18557,-32768
15868,-3640,-6864,-21152,-19325,-32768
16528,-2472,-7200,-22051,-19764,-32768
16980,-1504,-8204,-23130,-20241,-32768
17868,-472,-10044,-24149,-20312,-32768
18628,-204,-10928,-24453,-20050,-32768
20016,-140,-10868,-23966,-20654,-32768
21328,100,-10512,-23322,-20235,-32768
22444,676,-10624,-23350,-18965,-32000
22556,1280,-11248,-24185,-18210,-30892
21952,1540,-12024,-24719,-18186,-29173
21148,2008,-14664,-24859,-18221,-27571
20344,1560,-16852,-23958,-17934,-26423
19880,1384,-17608,-21656,-19019,-25576
20080,1836,-16280,-18857,-20884,-24281
21040,2752,-15440,-16508,-22032,-21715
22936,3188,-14276,-14673,-21068,-17912
22376,3004,-13436,-12028,-17944,-9688
28220,4032,-16380,-12236,-12553,-5976
28808,4508,-20612,-13600,-5888,-6536
24972,4044,-20888,-14120,-1184,-8163
21516,3816,-20920,-13160,-197,-9571
17128,3720,-18652,-10195,-1692,-9189
16876,5108,-18344,-7242,-2917,-5451
19204,5900,-18760,-5774,-5082,-2213
21048,5584,-19236,-4547,-4727,-367
21284,4620,-18748,-3274,-3270,365
20524,4388,-19088,-1941,-1831,1632
20636,4028,-19148,74,90,3226
20292,4240,-18848,2068,1872,5015
20212,4560,-17872,3610,4217,6971
20836,4716,-17544,4396,6973,8491
20196,4544,-16740,4871,9203,9356
19328,3908,-16196,5341,11008,9838
18156,3524,-15784,5946,11866,10444
17024,3236,-15200,6811,11518,11298
16700,2816,-15036,7687,10248,12294
16296,2484,-14832,8894,8409,13467
16588,2300,-14544,9906,6591,14522
17080,1536,-14448,10908,4647,15288
17964,852,-14216,11843,3170,15925
18324,180,-13060,13290,1871,16726
19176,-180,-12940,14742,1223,17591
19964,80,-13272,15825,1337,18553
21008,156,-14040,16507,2292,19383
21520,-320,-14596,17013,3850,19980
20904,-688,-14240,17490,4944,20901
21000,-1092,-14032,18334,5703,21878
21316,-1128,-13744,19308,6783,22542
21492,-1108,-14068,19975,8002,23072
20968,-1120,-13532,20499,9248,23873
20464,-1160,-13452,20691,10555,24546
19732,-824,-13468,20399,11502,24685
18236,-1524,-12192,20632,12001,25018
18476,-1872,-12208,20634,12151,25062
17496,-2108,-11336,20742,12595,25450
17440,-2500,-11300,20695,12862,25272
16516,-2124,-11024,19606,13205,24411
15164,-2928,-10224,19260,13076,24587
14892,-3516,-9820,19521,12729,25073
14764,-3444,-9476,19285,12567,24321
14132,-3592,-9556,18750,12334,23060
13248,-3768,-8964,18099,12000,21935
12472,-3988,-8036,17567,11721,20972
11800,-3900,-7060,17147,11389,20254
11392,-3516,-6520,16522,11058,19624
11052,-3208,-6320,15456,11287,18951
10632,-3028,-5860,14032,11780,18251
10036,-3372,-5408,12647,12179,17397
9376,-3956,-4696,11619,12417,16450
8728,-4012,-4432,10506,12499,15560
7956,-4204,-4072,9417,12476,14618
