Label,RMS50_EMG1,RMS100_EMG1,RMS150_EMG1,RMS200_EMG1,RMS250_EMG1,RMS50_EMG2,RMS100_EMG2,RMS150_EMG2,RMS200_EMG2,RMS250_EMG2,RMS50_EMG3,RMS100_EMG3,RMS150_EMG3,RMS200_EMG3,RMS250_EMG3,RMS50_EMG4,RMS100_EMG4,RMS150_EMG4,RMS200_EMG4,RMS250_EMG4,RMS50_EMG5,RMS100_EMG5,RMS150_EMG5,RMS200_EMG5,RMS250_EMG5,RMS50_EMG6,RMS100_EMG6,RMS150_EMG6,RMS200_EMG6,RMS250_EMG6
0.0,0.015028932838129614,0.41326962662850775,0.20079677410733743,0.6791198302515569,0.2455190443144478,0.9522497600282045,0.8765138503883916,0.32430099391218786,0.3543376655725105,0.2335436742606136,0.8437125779620596,0.8545043718084895,0.6155432756555813,0.2926777692872383,0.6436152994034919,0.6103554021793682,0.6952574757097639,0.715348133341929,0.5963896494518053,0.7654659464392847,0.6147137914486657,0.5219559325013848,0.6827050754946058,0.5695507368736829,0.774140352300413,0.5028049502585334,0.8525184004136,0.6776889675483266,0.5176768001908014,0.6649947495588375
0.0,0.060695371936659595,0.471388677864912,0.2886808795393335,0.7589444220982741,0.27670844653189103,0.8952899630661939,0.8907709634958111,0.3690183472234128,0.3269553226942405,0.18710966363270326,0.873264943371082,0.8434226535169809,0.6329497232249984,0.2473256840774637,0.6719415114974971,0.49618975211990546,0.6990285151435718,0.6679887908462797,0.6531181502745951,0.6824844498014518,0.5830550637283898,0.3965929118812447,0.5953548948368063,0.6100075813536169,0.7175514066069605,0.47739458552698216,0.7955493953022829,0.6880648890141555,0.5558689142177238,0.6061341973340446
0.0,0.021752178267086628,0.479032369073579,0.27568417954217245,0.7216181258932827,0.4444937074745067,0.9379244990288373,0.8863927239405541,0.3103288909270527,0.37796266605753315,0.2872538570340329,0.8938560457332358,0.8113051884629687,0.6912027671650417,0.3812097349205068,0.6235775748397419,0.5679706854554579,0.7142771796449939,0.7494120649902852,0.4360087559667243,0.8016945248558603,0.545876373490496,0.3712623674755534,0.646470047615358,0.4766316727272456,0.7353901388063392,0.46734154302347497,0.8175024052694373,0.6770294339752359,0.3914052819184854,0.7003440108968633
0.0,0.1001384837501554,0.5235565023647898,0.4138137410732585,0.7391282619129547,0.27355903267454357,0.9564468254342358,0.7861666898050333,0.31908688988378714,0.4516194968891526,0.19253214314718217,0.8761196966443233,0.8571580289444144,0.7052350634814496,0.38658506598795545,0.7787423359880654,0.5313959545018558,0.5826674322245131,0.4526977188014258,0.7370385296906306,0.5773693774372444,0.6022483710988837,0.561259257470509,0.4952414304834253,0.7037505702809504,0.6864466909548345,0.4926537670715237,0.9215432312080207,0.42201474920765103,0.6774798711357293,0.559096265559849
0.0,0.016624049941949652,0.18815260486595403,0.2759415724173872,0.7148744324666584,0.4127782424089778,0.8281893926729724,0.8830058700622964,0.36638561676985154,0.4229323058326889,0.3195751036326365,0.6735828528695439,0.8094223729106931,0.6533170166309176,0.3955569741990192,0.5216079618359881,0.533662811757172,0.4681676861328215,0.43884430058045937,0.4995061788408405,0.7535632637425184,0.5229417861675221,0.6926675217072785,0.45908178716622705,0.38625962408190034,0.744116388960793,0.4919071649030288,0.7651555562369456,0.7964645788562076,0.4404731576376961,0.7794736635731621
0.0,0.0747201082769662,0.20527265132259867,0.3542076691865472,0.6849288032082573,0.2906258672158884,0.8297802270819274,0.8935186542260924,0.35660961004192276,0.2138639293447274,0.17199673998281473,0.6203924683234888,0.7172175172369973,0.6154585317511387,0.30010830650759585,0.5237102769309109,0.4963858954404895,0.5339145165831153,0.5425442928244434,0.5676047362712473,0.7204993675187653,0.3500827799003277,0.6613244607076791,0.4073631870431153,0.39906213054342454,0.5875390145570041,0.4598992946006481,0.7449199237304804,0.8450060956336929,0.46779937135345034,0.6709865691971699
0.0,0.29233463554657835,0.6086528277256678,0.6361344995127483,0.7566625044506354,0.26751260090539086,0.8720592310355965,0.5489984212967702,0.32947173410121633,0.43515352948216085,0.14726604913156732,0.8944787556891405,0.6441776411557965,0.6236324610015783,0.41013577046650873,0.9157147852424912,0.6054406199473129,0.7848509312305921,0.31287140863455726,0.7453474387838084,0.5239584664756639,0.4102950208688175,0.6136948774724199,0.21307780097722429,0.700995272552723,0.4898982980520369,0.6157170265453201,0.90157861853635,0.22175745284752857,0.7656351883388193,0.5207115890227717
0.0,0.1869564126719922,0.50185725322818,0.4429130029890775,0.7787889405236518,0.24012246269550055,0.8642084677893515,0.7472000957024634,0.33043405658129277,0.44606582737390293,0.17984468180812185,0.7804471953004029,0.8642884176717026,0.6297856368380975,0.29279756308740607,0.6923530152893524,0.5441870114589853,0.5147712230826119,0.45497440974601455,0.7474429248074062,0.575702891687093,0.5422754438198145,0.6133530571612912,0.3623380408834901,0.7027128654327236,0.6267823194673521,0.49739770068612926,0.9447884847260086,0.45943272153345327,0.7579379192498685,0.5362455780958402
0.0,0.09991319414189899,0.5220886299250093,0.25519608084077994,0.7929370080879972,0.3077721720879122,0.8623937621604348,0.7807027973826626,0.27771369350244357,0.5028362667443037,0.2511739214710777,0.8520754128153165,0.8102058961861835,0.7308970284572155,0.36098856013754943,0.7057136962309623,0.5246877410974264,0.7129046291651212,0.5587275932540706,0.5795943597267165,0.7241929638328908,0.4634058693368777,0.5278152811384808,0.4539315967491364,0.4482777011441826,0.6880096996572354,0.49355525961826563,0.9062324977518589,0.5291190614362394,0.6012343437463805,0.7119117743840121
0.0,0.11614612922499229,0.4784908267254161,0.22845645709741488,0.768609500355239,0.21453107397114812,0.8530982264267214,0.8365384180525525,0.3065931921742426,0.3819296157832664,0.1891044429017485,0.8883203328986597,0.9145150545932007,0.7804095170703048,0.3726409704984354,0.8358448092486973,0.5317796303905739,0.6461016440266462,0.6108857751099892,0.6395578379738661,0.6892457914211979,0.5538399647655754,0.4792879447792197,0.5796533906220657,0.5904866925384287,0.712224884805652,0.48630170102363657,0.8470349278463705,0.6756664865695915,0.6171427106209855,0.6422081902588544
0.0,0.03927869722780854,0.4659905195445215,0.2380381228270071,0.6805555906074181,0.35302634999393456,0.7905810045839534,0.8003824465678953,0.212658327732923,0.14156570959608825,0.17006482190779493,0.7703346782976885,0.8220175096246416,0.6023517051167484,0.3487919689363707,0.5553598715327727,0.49814464582824325,0.5604209901868711,0.5649625463610146,0.43324098244138565,0.7259504990699045,0.5064630796337592,0.585227692524145,0.43017394832334743,0.4179140029056626,0.7140534471142085,0.4333296592288896,0.8358024340156998,0.7055757380684251,0.3695678813081783,0.6371137671949327
0.0,0.1049250080458171,0.43296283809497965,0.2761109377335742,0.5837970223882711,0.26404270028462595,0.8107181915242941,0.8323848252072789,0.32663073828314243,0.3100240044303577,0.17926245348784858,0.9506292886979844,0.8415050225057776,0.7722472341786323,0.35976887281541065,0.7795780367986213,0.49051463757127106,0.7231997505500509,0.6772128782785592,0.5665590770075865,0.6721643731548342,0.4402940804885692,0.3910569084203371,0.5711972826235108,0.5096330180081134,0.6228661707190009,0.4133049792040802,0.7680101354631834,0.6799214823519707,0.501618964250124,0.5879186618622502
0.0,0.17550487381942356,0.41900271018169527,0.4544647308148496,0.709207321070274,0.660075726971707,0.8933714571882617,0.8952632189127584,0.3044358475771929,0.29536245163571406,0.22867509313901468,0.6915901526347127,0.7891830289936832,0.6121058543588934,0.6674357440786648,0.27758096297092,0.3654402420309499,0.4705737161006681,0.2873152166066882,0.6132596289583573,0.8134026136218048,0.6397815037743594,0.41822422338435017,0.8195138831006268,0.38136229049317033,0.535152305319147,0.4892816645052989,0.7167505071224483,0.8565590022742138,0.23535930242767966,0.8506211650234974
0.0,0.2001519400952234,0.4873170482359754,0.40797440991420897,0.6099808118266471,0.21855854286144522,0.8355284065044084,0.7014106619977181,0.30279529261331267,0.27330193481586534,0.13306449704996826,0.8909879488932113,0.770737388303358,0.6864567756346404,0.42102411208787527,0.8210642867801733,0.5936112594070141,0.6790766440847393,0.4468885720563837,0.7760864348393716,0.5758968807506902,0.6240415029238298,0.5992513493504723,0.41465661454616787,0.779101752667878,0.6280806925595739,0.5102487916942346,0.9491949072372629,0.3841900066887558,0.6959358041854176,0.5127373479497698
0.0,0.10242025755239693,0.5647179806041455,0.3737714791557299,0.5941744679691295,0.2530762998501805,0.8990067071886433,0.7585042341751401,0.37181539352560566,0.36491684102310046,0.1798586620394053,0.9688388230583985,0.7824827448284993,0.7484662258459253,0.4034493622339534,0.8832056126689324,0.5133230878163205,0.7895856958292921,0.4746128356835816,0.7869039944155708,0.5832227840532159,0.4924428060941051,0.47730419232128984,0.44290520836132635,0.6893300996966923,0.5604189275169984,0.4969828033344181,0.9327782994979584,0.4376165899765539,0.6847838690707793,0.5335186118306501
0.0,0.1836643275494858,0.5236710536932421,0.3208684261738219,0.6094555782107245,0.22914493463849656,0.8840565356823957,0.6679303787556458,0.2655056936697809,0.244240348982454,0.13777564142232498,0.909906773016567,0.6739909619165667,0.7197098801679432,0.3583063379291215,0.8596364891348861,0.46044737156262205,0.8393398380119587,0.3831010839933706,0.6544394356015523,0.5086252925433008,0.49792099068757156,0.650623042640301,0.4895718049164119,0.8042663820351387,0.6177447462163085,0.4806862323720827,0.9371319000927569,0.3696793083060693,0.6589079980281564,0.4851159866841737
0.0,0.01926914540022112,0.2672473849537871,0.3128864523344742,0.7035972960307041,0.34184289027307924,0.9371100067674253,0.9512632738080447,0.4251241661127734,0.4317734178370687,0.2846096643334816,0.6829770428580528,0.8137209043049365,0.5841039018775848,0.36810890131383955,0.5210439476448778,0.5135356846814392,0.4154140215225607,0.5665460048807361,0.5420465020054736,0.7123183251592555,0.5188568400419198,0.4756291367141552,0.41730793007129424,0.4416655389784475,0.7487711239429327,0.5025864031262589,0.7287331857584927,0.7957291946123449,0.4808374570145987,0.7523634079433055
0.0,0.11665003601987481,0.6496453293208206,0.3249903850259384,0.7626731313941879,0.26884782800589213,0.8166662288512927,0.7391797936111143,0.28417365848090903,0.2867670861266346,0.16182458028641594,0.9434310195695683,0.7786760546302998,0.7322381590876462,0.25354306831885665,0.8389615642394848,0.5143742564510702,0.7690790512440034,0.5402581177279642,0.7068713611540054,0.6282966741196613,0.6026051177046077,0.5126475315512,0.5725926966581082,0.7187220161142448,0.7055822966040298,0.4255786646140477,0.9130387407945668,0.5049809439108348,0.5833725268098414,0.5124612247853779
0.0,0.14951835319308232,0.5369088162963139,0.28465731349548007,0.6666858189886349,0.21484912913566248,0.9052091361053345,0.7013681253266555,0.32101946610815385,0.39012431652223006,0.19965837466475625,0.9738210411022861,0.66917749343077,0.7978855200653242,0.32991962160650246,0.8624009222689699,0.5410198225196777,0.81465989600987,0.4576954652337677,0.6444418735026644,0.5932287852851075,0.5023351536440701,0.6156045144009991,0.5045652313429904,0.648868659590314,0.610829200869594,0.4984717195829431,0.8978551195995882,0.420619318193868,0.6516132830957572,0.5571370401319442
0.0,0.2385753970197156,0.6183957932971145,0.3711741314872535,0.7760687603099021,0.18160535251650742,0.83158796015347,0.6634979121299127,0.22294253783456555,0.336087828437084,0.18059664980631998,0.894051726189442,0.6851687054785203,0.7442722252557552,0.25476395706310756,0.8432500071339454,0.5297170190504881,0.7826670733202385,0.39514921012862053,0.7220878451719804,0.6367998773000847,0.37481380356446253,0.5810745145759052,0.3075587037642456,0.5931662244020148,0.5266900740243988,0.48208202335030736,0.9426489856975622,0.3670266873269007,0.6271292918667861,0.5793787139402065
0.0,0.25625347060436765,0.6224586479005455,0.3631337972618508,0.8017819584614274,0.30116376097387254,0.8610357469280323,0.6709586721649767,0.24728491371300804,0.2956963086973792,0.14577110551543862,0.8732736927224818,0.7472379218676857,0.7377045204005199,0.2830480669827023,0.7738292489865154,0.6000706638397919,0.7893208258455666,0.47020513401180225,0.7248506829981675,0.6560688273036032,0.5534388502113042,0.7159028829802644,0.5135006723468749,0.7346125242175473,0.7268536430063606,0.5043751456290517,0.944283484766668,0.3818948808255328,0.6355078863235851,0.5414858805370703
0.0,0.21170081894548579,0.5998137392081537,0.43736295933528213,0.7594910876947424,0.20263708457919818,0.9198321835739767,0.603848839129209,0.2669985932722674,0.35910476823193704,0.1529556511244649,0.9540652297081398,0.7529503521039551,0.7382648491098466,0.33013748590581976,0.9157269460123733,0.5382439380785056,0.7296517298077283,0.3782672141561212,0.7816587209270893,0.5920356638942438,0.4601904592716195,0.5771899969016437,0.3324637592712196,0.7046334769840257,0.4965746572507774,0.5629055355661583,0.9472697384719189,0.35388037402722006,0.7111133471252201,0.5412941570173178
0.0,0.17223621129204753,0.5592057950891869,0.3860847813127107,0.6851956562572962,0.19677437635292985,0.9212517045953608,0.6068538200350485,0.2571017096711232,0.3628828414653307,0.15311172708602597,0.9274432928063353,0.7385264856490562,0.769697210826215,0.3598262761708196,0.914646693604695,0.5817751824503796,0.7784739692858049,0.3955133265872985,0.7626594135375979,0.5887853806588578,0.5123780355234278,0.6401722247001114,0.3600373923437997,0.7443564664358258,0.6058983010305032,0.6094448688895537,0.9181992153052893,0.3227324203678392,0.6551977737995364,0.5414993469194576
0.0,0.3096468978984217,0.6448416556311628,0.44740898592097295,0.8203439167797462,0.316702989217191,0.9212322412286543,0.5341210802306523,0.23208412410291152,0.393014786160781,0.1441132662213678,0.8931276382795975,0.704682966471869,0.713808981327755,0.23717577631915662,0.735932307842016,0.6026844992977497,0.7579463502546793,0.43420212460201685,0.7518964373404772,0.681630047195956,0.5846642668975675,0.6093990538548306,0.4317140757119086,0.729125384312892,0.7172631799797587,0.6064938620939722,0.9246559250282093,0.3048100286258243,0.6292612897859662,0.5416694595497819
0.0,0.2707500312689473,0.6356547957077162,0.3206275152262007,0.9263907711086579,0.365198834891156,0.8620240365564259,0.4666371261291097,0.20366725809928946,0.3507490081524924,0.17160859118945532,0.777974355068796,0.6599005081886853,0.819974824386519,0.20532687426256563,0.6485767798639432,0.6535000082275183,0.7489095917182257,0.5025659633349296,0.5984062545175205,0.7665764594754043,0.6418412339989561,0.5606803587571891,0.421202325771959,0.4417240334510028,0.6322373551271093,0.6423961692439804,0.9200183150171078,0.3722234595526107,0.5438636642041637,0.6719918869469615
0.0,0.1568063388559177,0.7149834205203126,0.27224541439786887,0.8157109469663445,0.33057018567234997,0.8791401223353482,0.8050887021946223,0.2834978615648252,0.31339107833130725,0.2037199895368641,0.9467464795402765,0.7418081723373284,0.8256027748753824,0.3053244144421491,0.8091234449921266,0.5574491476588057,0.8511108200034282,0.6641569101435273,0.6035264570678287,0.7373855129817896,0.48050934563273967,0.4823768781513258,0.6035424604816838,0.5940459819021162,0.7604679125589223,0.41604895279973936,0.9013057584820053,0.5581596308955359,0.5015982514288964,0.6010290767549793
0.0,0.12670123081154078,0.4623391332781793,0.3026755949564926,0.6305594664507684,0.17490078533823222,0.8027553375343467,0.7129968762983716,0.28822187497110974,0.29086515343682795,0.16184397683905366,0.926135049659686,0.8500924224890704,0.7687717607247242,0.3640103198406465,0.8616379238199366,0.5869708532642507,0.7296047226578113,0.5246191698093005,0.7889376146070188,0.628132776874981,0.5801481916778074,0.6620693142288311,0.4041411560848721,0.7309235340351442,0.5980041768094754,0.49943262875050726,0.9560092813437576,0.4582470690563346,0.6979000892770633,0.5471375014165496
0.0,0.12189196986670263,0.5866219634287225,0.3638326551470429,0.814118017567019,0.5527492360516706,0.8593961326234223,0.860282008630364,0.25586790764087136,0.4011111669913322,0.24613763863780816,0.9640093567748572,0.8434850114777055,0.7508553814296773,0.3863641522302765,0.5629085026641298,0.43597788832258705,0.7129561416346628,0.648134699406166,0.35435000076245216,0.7903625731544534,0.5852842924657549,0.4669941925478997,0.6817042596543131,0.43100595916128687,0.8087317517315108,0.49275068702628394,0.8054418408379331,0.7096908966314532,0.37211666275765354,0.7708684741799391
0.0,0.10044338521742008,0.47530793470676824,0.1756026515316016,0.6183639004815249,0.23919504827215257,0.9306670616110803,0.864006967217833,0.35664486140717955,0.30456243073241607,0.22467626697573492,0.9283027638084022,0.796660555645872,0.7409189837644001,0.314661149993209,0.7218079494882829,0.4458280469618537,0.6794933160966555,0.6102962758706524,0.51419707241942,0.6203081798024038,0.5591037021437006,0.40895606244259736,0.6661091133331155,0.5502622826788948,0.7110093660730077,0.4125878359110332,0.8341505539043341,0.5959969284351424,0.45114104939112787,0.5784762568750972
0.0,0.1410006278683756,0.6549951930515246,0.18960281159628015,0.8337735566082004,0.3311221006696058,0.9558722043304828,0.7749633597005439,0.2157748085922579,0.39854436220617634,0.20720755899004129,0.9192007462081743,0.815970611568404,0.8666859831722885,0.3611807267663536,0.7935940234191464,0.5430532173348354,0.7092829834598953,0.5841964593893855,0.5575471281016054,0.7539448560667142,0.6367506189848088,0.5540834279370233,0.5750747605447561,0.5527011477582656,0.8244351793159643,0.5126193568469796,0.9143154178639369,0.5659471539482973,0.5275483926258137,0.6802729039795198
0.0,0.30012191842797686,0.595979094040466,0.5015112489652594,0.7529615595566884,0.23854576846032527,0.8602761782349895,0.6582793465553485,0.2922372240537051,0.3546240801730137,0.13557291552892684,0.8732578396458371,0.6342319723413513,0.6889230287884355,0.3331899784531086,0.8848174261215094,0.6102209779956997,0.8506144337944302,0.32693183691994765,0.7444594730672132,0.5642434981870355,0.34382166921250895,0.6094376678856517,0.2660113679734708,0.5570721362328641,0.47298883741497877,0.5598346620210299,0.935372228160689,0.3040005130584666,0.7199016755538388,0.571800144705753
0.0,0.12056791120171503,0.43180599206445247,0.4015136891560779,0.5984796675652978,0.1792068579723445,0.8426925122902359,0.7071641397177715,0.31440916531532814,0.34254621836561777,0.14986814900030013,0.8075605256279641,0.7992013540854253,0.6104185378590808,0.3410528676619974,0.7520570666572213,0.5050667721067489,0.5798591146214769,0.3946916684774985,0.7671161649954402,0.5825971449896852,0.5287913734600815,0.6561341271973536,0.4194522599795213,0.7533475017786915,0.6116874028083107,0.5024108915296887,0.9458465279447178,0.3788994689444447,0.7261952878377305,0.545501677082041
0.0,0.10122143878662142,0.46531655892318563,0.2908912806969,0.685266872959161,0.2960215023933205,0.865946976003074,0.8721811538114139,0.3645980481463573,0.35113017694379667,0.23493587032241606,0.9373191122638138,0.8668165550005454,0.7839626550910366,0.3668918917249813,0.7801423977962001,0.545053854488397,0.7457856889812624,0.7309087023867574,0.596012334868779,0.7575941792028303,0.4941675662149827,0.45634223427555176,0.5858523370626845,0.4966135306175426,0.7424684405875528,0.4909946509234219,0.8122806330175157,0.7022651931017869,0.4998179781740046,0.6642308401705906
0.0,0.15154417173858542,0.47536072773902055,0.3703857582530917,0.6653497962826272,0.3084892856648472,0.9141400029544047,0.903362488961828,0.38496503666761595,0.31913927472514947,0.2266327532910085,0.9632238369540466,0.8785594134465201,0.7588423585172693,0.43677751659545344,0.7376092490884631,0.5345659441733746,0.7312869726548308,0.7398815551931088,0.5429548258263684,0.7596740419423784,0.5824722298782893,0.5430555740138239,0.6615879917664668,0.5162297563387419,0.7959038244922652,0.4408688633537351,0.7485699903495815,0.7378346799311901,0.4228933698825665,0.6334620767841057
0.0,0.4999769981442348,0.6365769176115852,0.6532798473659113,0.750711316294681,0.29364929742527585,0.903211207870644,0.502098191347013,0.2512777137137519,0.28708255916271064,0.09197791776787058,0.862854128823644,0.6555333575902496,0.6209303950375983,0.43302804085751795,0.9462327753660387,0.7105305653470058,0.8425549653405825,0.3265225443902393,0.7994948968939812,0.5434958053910824,0.4445234463859003,0.6429353906308,0.2724810161362541,0.8221373176861071,0.5599616945663249,0.6325963752673975,0.8710252152635152,0.24420812117465437,0.6912527319544363,0.49147238506212093
