3832, 15952, 2528,-3077, 3975, -807
3556, 15576, 2468,-3286, 3352, -1046
3364, 15260, 2512,-3403, 2478, -1326
3184, 15196, 2268,-3472, 1534, -1635
3304, 15192, 2496,-3572, 599, -2000
3276, 15056, 2484,-3649, -357, -2584
3224, 15144, 2476,-3726, -1059, -2923
3476, 15092, 2600,-3905, -1505, -3041
3804, 15024, 2592,-3983, -1785, -3270
4104, 15064, 2340,-4113, -1996, -3523
4328, 15104, 2240,-4211, -2141, -3740
4288, 15052, 1964,-4368, -2164, -3902
4556, 15044, 1804,-4355, -2104, -4070
4652, 14912, 1784,-4275, -2017, -4305
4732, 15068, 1460,-4105, -1910, -4806
4624, 15100, 1108,-4033, -1666, -5112
4540, 14912, 932,-3938, -1444, -5316
4436, 14760, 884,-3795, -1364, -5534
4720, 14788, 452,-3564, -1458, -5689
4712, 14728, 264,-3326, -1623, -5746
4732, 14616, 388,-3080, -1944, -5608
4900, 14420, -92,-2821, -2347, -5334
5180, 14980, -984,-2732, -2967, -5490
4448, 14552, -80,-2812, -3771, -5019
4628, 14392, -252,-2183, -5032, -4590
4724, 14624, -584,-1657, -6323, -4168
4896, 14636, -1212,-1078, -7684, -3684
5052, 14904, -1752,-528, -9045, -3037
5144, 15016, -2248,-62, -10353, -2241
5476, 14780, -2792,332, -11500, -1380
5916, 14820, -3340,750, -12418, -502
5832, 14612, -3940,1021, -13168, 682
6500, 14276, -4372,1781, -13787, 1791
7084, 13904, -4964,2964, -14498, 2891
7772, 13500, -5192,4637, -15279, 4036
11280, 15532, -5036,13057, -15907, 14887
11704, 15568, -5584,13852, -15992, 16023
11976, 15428, -5776,14788, -16497, 17081
12624, 15052, -5432,15996, -17313, 18221
13532, 14800, -5196,17513, -17901, 19419
14932, 14972, -5460,19012, -17999, 20911
16484, 15308, -6304,20540, -17231, 22209
17784, 15628, -7500,21906, -16090, 22605
18628, 16148, -8568,23365, -15433, 20719
18364, 17192, -9476,23565, -13404, 22629
20044, 17208, -9008,23568, -10971, 24140
21956, 17088, -9484,24068, -8549, 24229
22460, 17164, -9916,24353, -5696, 24134
21988, 17196, -9600,24525, -3073, 24541
21380, 17188, -9608,24840, -943, 25035
20448, 17576, -10484,24530, 387, 25983
20740, 17220, -10632,24122, 1682, 26547
20496, 16680, -10828,23627, 2639, 26843
20328, 15764, -10764,23396, 3177, 27177
20484, 14844, -10612,23539, 3843, 27448
20408, 14252, -10724,23556, 4068, 27550
19760, 14276, -11592,23257, 4280, 27539
19536, 13668, -11800,22830, 4200, 27907
19584, 12828, -11888,22501, 4327, 27977
19528, 12256, -12004,22243, 4212, 27764
19152, 11716, -12112,21972, 4181, 27666
18456, 11092, -12100,21723, 4071, 27715
17616, 10344, -12660,21398, 3730, 27998
17188, 9324, -13196,21463, 3203, 28560
16424, 8164, -12996,22305, 2530, 29538
16188, 7232, -13188,23489, 2114, 30406
16596, 6736, -13128,24149, 2006, 29805
15476, 6768, -13544,24191, 2005, 28427
14440, 6556, -13872,23758, 1866, 27817
13444, 5856, -13608,23553, 1747, 27993
13732, 5232, -13360,23483, 2019, 27989
