4500, 15664, 1784,-697, 769, -130
4388, 15644, 1656,-756, 610, -188
4416, 15616, 1756,-828, 457, -202
4468, 15496, 1648,-916, 315, -206
4424, 15572, 1792,-999, 277, -164
4584, 15484, 1860,-1127, 322, -155
4692, 15280, 1864,-1205, 525, -88
4736, 15420, 1828,-1242, 715, -39
4656, 15440, 1952,-1280, 907, -42
4652, 15552, 1936,-1244, 1055, -44
4456, 15452, 1872,-1273, 1111, -70
4388, 15660, 1632,-1331, 1054, -70
4032, 15608, 1828,-1324, 902, 16
4232, 15472, 1960,-1363, 699, 42
4220, 15248, 1876,-1337, 418, 80
4628, 15472, 1772,-1381, 256, 128
4908, 15404, 1712,-1374, 296, 150
5000, 15444, 1552,-1406, 557, 198
5164, 15288, 1576,-1453, 970, 97
5324, 15248, 1524,-1376, 1583, -36
5212, 15216, 1448,-1287, 2278, -215
4976, 15052, 1572,-1185, 2857, -447
4752, 15168, 1696,-1075, 3261, -683
4124, 15172, 1200,-522, 1158, -1249
4300, 15120, 1104,-455, 966, -1236
4392, 15096, 1324,-310, 783, -1296
4628, 15040, 1160,-5, 728, -1360
4740, 14980, 980,295, 763, -1402
5016, 15552, -712,188, 966, -1529
5228, 14452, 896,485, 1521, -793
5716, 14460, 536,1231, 1482, -1150
6084, 14588, 904,1771, 2187, -1331
6196, 14652, 1156,2205, 3074, -1183
6396, 14800, 1648,2625, 3648, -907
6544, 14880, 1948,3259, 3753, -667
6496, 14896, 1944,3893, 3483, -456
6460, 15016, 1800,4406, 2742, -53
6300, 15076, 1428,4649, 1552, 469
6572, 14972, 1148,4925, 4, 1158
6936, 14752, 1180,5104, -1855, 2067
7428, 14804, 1272,5289, -3797, 3254
7804, 15088, 1412,5431, -6455, 4492
9008, 15816, 1404,5705, -8100, 5550
9364, 15744, 876,5644, -9483, 7190
9760, 15752, 720,5808, -10917, 8909
10264, 15096, 304,6594, -12958, 9684
10000, 15500, -1392,7020, -14417, 11043
10696, 15616, -2608,7148, -14863, 12988
11668, 15568, -3012,7213, -14883, 14948
12916, 15620, -2768,7421, -14320, 16461
13932, 15620, -1924,8189, -13063, 17545
15300, 15460, -1272,9488, -11581, 18214
15712, 16428, -1812,10220, -9100, 19106
16784, 17244, -2276,10617, -5609, 20034
17012, 17596, -3044,11005, -2569, 20949
17228, 17768, -3688,11272, -152, 21918
17520, 17700, -3800,11383, 1614, 22655
16876, 18028, -3492,11614, 2346, 23572
17000, 18272, -3888,11671, 2577, 24967
16712, 18288, -4112,11595, 2359, 26611
16076, 18196, -4344,10850, 253, 27994
15424, 18136, -4528,11114, -2991, 29999
16592, 17528, -4168,11790, -5384, 32134
18624, 17048, -4160,12634, -5867, 32767
19568, 16688, -5032,12768, -6059, 32767
20460, 15884, -5152,12879, -6192, 32767
20892, 14940, -5132,13301, -6026, 32767
20868, 14320, -5892,14078, -6176, 32767
20872, 13924, -7340,14783, -6769, 32767
20936, 13700, -8440,15596, -7899, 32767
20552, 6524, -9748,19755, -9577, 32767
21372, 5344, -9288,20984, -7936, 32767
22088, 4380, -9176,21845, -5648, 32767
22116, 3872, -9232,22217, -3214, 32767
21616, 3436, -9780,22095, -408, 32767
20968, 3196, -10196,21767, 2468, 32767
19812, 2392, -9580,21926, 5459, 32767
18792, 2344, -9928,21672, 8305, 32767
17688, 2248, -10140,20742, 10874, 32767
16392, 1628, -9712,19898, 13018, 32512
15792, 1268, -10964,19081, 14209, 31123
12824, 188, -7500,18767, 15289, 30275
13388, -220, -8508,18072, 15970, 29919
11892, -1172, -6936,18133, 16281, 29111
11532, -296, -8320,16413, 16884, 28125
10236, -676, -6436,15125, 16756, 26176
8456, -1956, -6168,14857, 16123, 24499
7500, -2696, -5752,14450, 15542, 23463
6940, -3112, -5312,13802, 14877, 22598
6572, -3380, -5016,12874, 13929, 21760
6420, -3828, -4316,12092, 12950, 20817
6272, -4100, -4132,11560, 12135, 19599
5340, -4372, -3068,11154, 11224, 18252
4504, -4512, -2560,10804, 10372, 17288
3980, -4652, -1992,10333, 9753, 16362
3968, -4668, -1768,9654, 9143, 15224
3432, -4728, -992,9050, 8710, 13946
3448, -4836, -968,8397, 8340, 12828
3036, -4844, -52,7737, 7938, 11610
3088, -5032, -272,7090, 7435, 10509
2960, -4884, -368,6334, 6832, 9636
2812, -4592, -548,5599, 6211, 9066
2672, -4376, -776,4958, 5671, 8569
2604, -4396, -1080,4425, 5457, 8149
2516, -4548, -1448,3966, 5146, 7581
2704, -5052, -1232,3749, 4869, 6933
2620, -5596, -604,3869, 4385, 6173
2764, -5816, -584,3993, 3874, 5347
2384, -5748, -152,4238, 3893, 4127
2020, -5024, 88,4705, 3458, 3271
1420, -4416, -724,4601, 2696, 2811
892, -4492, -548,4308, 1951, 1990
332, -4992, -104,3774, 522, 863
280, -6008, 432,3047, -984, -600
368, -6952, 1028,2612, -2801, -2011
1052, -7488, 1676,2339, -4343, -3369
1660, -7276, 1740,1878, -5750, -4655
2364, -6656, 1316,1114, -7108, -5695
3016, -6228, 1164,338, -8155, -6781
3688, -6100, 904,-416, -8783, -7936
4096, -6556, 884,-1338, -9498, -9040
4428, -7176, 868,-2432, -9935, -10320
4452, -7700, 724,-3764, -10365, -11759
4760, -7980, 596,-5176, -10959, -13161
4960, -7688, 304,-6452, -11367, -14545
5284, -7076, -108,-7827, -11909, -15850
5936, -6776, -400,-9306, -12605, -17110
6356, -6896, -560,-10895, -13585, -18401
7044, -7264, -784,-12393, -14620, -19731
7564, -7588, -1128,-13618, -15698, -21173
8316, -7708, -1692,-14778, -16547, -22717
8972, -7612, -2248,-16023, -17188, -24255
9564, -7312, -2756,-17466, -17824, -25632
10064, -6812, -3724,-19017, -18575, -26785
11232, -6428, -5116,-20489, -19179, -28012
12444, -5840, -5988,-21408, -20723, -28952
13852, -5176, -6216,-21839, -22799, -29396
15360, -4972, -6536,-22212, -23375, -29897
16756, -4748, -6624,-23086, -23316, -30646
17972, -4884, -6764,-24674, -22306, -31426
18376, -4900, -7408,-26546, -20820, -32153
18388, -4648, -9372,-28744, -20380, -32575
18868, -4420, -10812,-30218, -19956, -32768
18036, -4244, -9884,-29737, -20417, -32768
17848, -3328, -9724,-27928, -21965, -32625
18592, -1944, -10456,-26060, -22137, -31576
19388, -412, -10872,-24650, -22842, -29803
21780, 812, -13200,-24439, -23097, -27746
23856, 1404, -14280,-24814, -21810, -25629
24352, 1404, -14108,-24712, -20285, -23215
24132, 1376, -14096,-24120, -17999, -20764
23880, 1756, -14656,-23302, -15314, -18528
23620, 2416, -17188,-22516, -11981, -16409
23152, 2760, -17112,-20694, -9889, -14524
22468, 2984, -16676,-18114, -9804, -12962
21844, 3960, -17352,-16662, -10198, -11322
21652, 4696, -19200,-16751, -10775, -9054
21420, 5124, -19808,-16685, -12335, -6575
20732, 4808, -19872,-15756, -14871, -3552
20868, 4372, -21104,-14358, -15837, -429
22180, 3924, -21580,-12834, -14828, 2064
24180, 3612, -21336,-11345, -12793, 3527
20584, 2164, -18036,-2587, 13143, 17411
19572, 2176, -17632,-1303, 12513, 18914
18536, 1880, -16476,273, 11939, 20578
18296, 1548, -16052,1954, 11550, 22093
18912, 968, -16004,3407, 12283, 23189
19628, 380, -15660,5274, 13733, 23821
20028, -12, -14936,7599, 16213, 24118
20744, -64, -14656,10021, 19429, 24158
20696, -92, -14292,12363, 23404, 23955
21216, 424, -15172,13866, 28157, 23490
21024, 880, -15340,14697, 32060, 22874
20412, 1208, -15044,15326, 32767, 22398
19860, 1440, -14996,15606, 32767, 22208
19028, 1580, -14816,15705, 32767, 22094
17852, 1864, -13496,15789, 32767, 22095
16544, 1728, -12332,15779, 32767, 22225
14892, 1468, -11000,15803, 32767, 22587
13672, 956, -9700,15878, 32767, 23051
13084, 444, -8680,15969, 32767, 23340
12732, -196, -7124,16089, 32767, 23280
11772, -812, -5420,16489, 32767, 22831
10916, -1244, -3728,17132, 32767, 22631
10864, -1520, -3496,17488, 32767, 22350
